SP_GESTOR;Nome_Municipio;Estação;SP_CIDPRI;DIAGNOSTICO_DESCRICAO;TOTAL_DE_CASOS
352530;Jaú;Outono;O981;O981;13
352530;Jaú;Outono;O701;O701;13
354870;São Bernardo do Campo;Verão;T028;T028;13
353070;Mogi Guaçu;Inverno;S066;S066;13
351050;Caraguatatuba;Inverno;P299;P299;13
354870;São Bernardo do Campo;Verão;M063;M063;13
350220;Angatuba;Verão;L928;L928;13
353890;Pirajuí;Inverno;C767;C767;13
351050;Caraguatatuba;Inverno;S420;S420;13
353670;Pederneiras;Primavera;E101;E101;13
353670;Pederneiras;Primavera;D376;D376;13
353670;Pederneiras;Primavera;C412;C412;13
352050;Indaiatuba;Primavera;N483;N483;13
352050;Indaiatuba;Primavera;N459;N459;13
354870;São Bernardo do Campo;Verão;S913;S913;13
354870;São Bernardo do Campo;Verão;S666;S666;13
353890;Pirajuí;Verão;T022;T022;13
350000;Gestão Estadual (SP);Verão;E237;E237;13
350000;Gestão Estadual (SP);Verão;E273;E273;13
354870;São Bernardo do Campo;Verão;S524;S524;13
354870;São Bernardo do Campo;Verão;S521;S521;13
355640;Vargem Grande do Sul;Primavera;O008;O008;13
353890;Pirajuí;Inverno;A90;Dengue Clássica;13
353890;Pirajuí;Inverno;K564;K564;13
353890;Pirajuí;Inverno;J459;J459;13
353890;Pirajuí;Inverno;G402;G402;13
351500;Embu das Artes;Verão;F195;F195;13
354780;Santo André;Outono;S61;S61;13
354780;Santo André;Outono;S462;S462;13
351050;Caraguatatuba;Outono;C155;C155;13
351050;Caraguatatuba;Outono;F229;F229;13
351050;Caraguatatuba;Outono;E102;E102;13
350270;Apiaí;Primavera;E149;Diabetes Mellitus Não Especificado;13
353890;Pirajuí;Verão;M629;M629;13
353080;Mogi Mirim;Inverno;T659;T659;13
353890;Pirajuí;Inverno;O809;O809;13
352050;Indaiatuba;Primavera;R634;R634;13
354870;São Bernardo do Campo;Verão;N433;N433;13
351050;Caraguatatuba;Primavera;F29;F29;13
352530;Jaú;Outono;S923;S923;13
352530;Jaú;Outono;Z525;Z525;13
350000;Gestão Estadual (SP);Inverno;N84;N84;13
353440;Osasco;Primavera;N32;N32;13
350270;Apiaí;Outono;O141;O141;13
352050;Indaiatuba;Primavera;N841;N841;13
353890;Pirajuí;Verão;E118;E118;13
350270;Apiaí;Outono;N23;N23;13
350270;Apiaí;Outono;K851;K851;13
355220;Sorocaba;Verão;K529;K529;13
350000;Gestão Estadual (SP);Verão;E782;E782;13
353890;Pirajuí;Primavera;B178;B178;13
353890;Pirajuí;Primavera;N111;N111;13
353890;Pirajuí;Primavera;L102;L102;13
353670;Pederneiras;Primavera;K639;K639;13
350000;Gestão Estadual (SP);Verão;E880;E880;13
353440;Osasco;Primavera;K920;K920;13
354870;São Bernardo do Campo;Verão;N648;N648;13
354870;São Bernardo do Campo;Verão;N62;N62;13
354780;Santo André;Outono;T846;T846;13
354780;Santo André;Outono;T844;T844;13
352050;Indaiatuba;Primavera;O104;O104;13
352590;Jundiaí;Outono;E115;E115;13
354870;São Bernardo do Campo;Verão;Q892;Q892;13
354870;São Bernardo do Campo;Verão;Q839;Q839;13
351050;Caraguatatuba;Outono;S729;S729;13
352530;Jaú;Outono;S681;S681;13
352720;Lorena;Primavera;L038;L038;13
352720;Lorena;Primavera;O230;O230;13
351500;Embu das Artes;Verão;S060;S060;13
353070;Mogi Guaçu;Inverno;S922;S922;13
350000;Gestão Estadual (SP);Inverno;N803;N803;13
352530;Jaú;Outono;S317;S317;13
352320;Itararé;Verão;F411;F411;13
352050;Indaiatuba;Primavera;P540;P540;13
350270;Apiaí;Outono;H050;H050;13
352530;Jaú;Outono;S430;S430;13
355030;São Paulo;Verão;L049;L049;13
352320;Itararé;Verão;M002;M002;13
350000;Gestão Estadual (SP);Inverno;A289;A289;13
351360;Cunha;Inverno;O14;O14;13
350000;Gestão Estadual (SP);Inverno;B34;B34;13
350000;Gestão Estadual (SP);Inverno;B260;B260;13
351360;Cunha;Inverno;O66;O66;13
353070;Mogi Guaçu;Primavera;T843;T843;13
355700;Votorantim;Verão;S018;S018;13
350010;Adamantina;Primavera;F230;F230;13
350010;Adamantina;Primavera;J342;J342;13
355220;Sorocaba;Inverno;C80;C80;13
351360;Cunha;Inverno;E119;E119;13
350000;Gestão Estadual (SP);Inverno;B084;B084;13
352590;Jundiaí;Inverno;P229;P229;13
352590;Jundiaí;Inverno;P041;P041;13
353440;Osasco;Inverno;K769;K769;13
350000;Gestão Estadual (SP);Inverno;A070;A070;12
352900;Marília;Primavera;C220;C220;12
351360;Cunha;Inverno;I809;I809;12
352590;Jundiaí;Inverno;P003;P003;12
355220;Sorocaba;Inverno;C491;C491;12
350010;Adamantina;Primavera;L038;L038;12
355700;Votorantim;Verão;N759;N759;12
353780;Piedade;Verão;L89;L89;12
350790;Brotas;Outono;L89;L89;12
353470;Ourinhos;Primavera;T824;T824;12
353060;Mogi das Cruzes;Inverno;S523;S523;12
355220;Sorocaba;Inverno;C321;C321;12
350010;Adamantina;Primavera;N809;N809;12
355030;São Paulo;Verão;L010;L010;12
350270;Apiaí;Outono;E149;Diabetes Mellitus Não Especificado;12
352530;Jaú;Outono;S328;S328;12
355640;Vargem Grande do Sul;Outono;T019;T019;12
352680;Lençóis Paulista;Inverno;O800;Parto Único Espontâneo (Normal);12
354870;São Bernardo do Campo;Verão;O438;O438;12
354780;Santo André;Outono;S927;S927;12
352940;Mauá;Verão;G628;G628;12
353890;Pirajuí;Outono;K920;K920;12
352050;Indaiatuba;Primavera;O100;O100;12
353890;Pirajuí;Primavera;C19;C19;12
351050;Caraguatatuba;Outono;N850;N850;12
351050;Caraguatatuba;Outono;N832;N832;12
351050;Caraguatatuba;Outono;N47;N47;12
350000;Gestão Estadual (SP);Inverno;N778;N778;12
350270;Apiaí;Inverno;N433;N433;12
351360;Cunha;Outono;J068;J068;12
351360;Cunha;Outono;I219;Infarto Agudo do Miocárdio (IAM);12
351360;Cunha;Outono;N40;N40;12
351360;Cunha;Outono;G45;G45;12
354500;Salesópolis;Primavera;L959;L959;12
355410;Taubaté;Inverno;O235;O235;12
350810;Buritama;Inverno;A91;A91;12
350810;Buritama;Inverno;A09;A09;12
353470;Ourinhos;Primavera;S127;S127;12
355410;Taubaté;Inverno;T847;T847;12
354500;Salesópolis;Primavera;J219;J219;12
354500;Salesópolis;Primavera;I219;Infarto Agudo do Miocárdio (IAM);12
354990;São José dos Campos;Inverno;C447;C447;12
354990;São José dos Campos;Inverno;C444;C444;12
350810;Buritama;Inverno;M139;M139;12
351050;Caraguatatuba;Outono;M791;M791;12
354870;São Bernardo do Campo;Verão;O033;O033;12
351050;Caraguatatuba;Outono;S761;S761;12
352530;Jaú;Outono;S667;S667;12
355220;Sorocaba;Verão;J40;J40;12
350000;Gestão Estadual (SP);Verão;F204;F204;12
353290;Nova Europa;Primavera;G632;G632;12
353290;Nova Europa;Primavera;E10;E10;12
352590;Jundiaí;Inverno;S318;S318;12
351360;Cunha;Outono;K403;K403;12
351840;Guaratinguetá;Verão;A153;A153;12
354990;São José dos Campos;Inverno;D34;D34;12
354990;São José dos Campos;Inverno;D161;D161;12
350790;Brotas;Inverno;N189;N189;12
350810;Buritama;Outono;A46;A46;12
350000;Gestão Estadual (SP);Verão;F079;F079;12
353670;Pederneiras;Primavera;Z049;Z049;12
352590;Jundiaí;Outono;E135;E135;12
352680;Lençóis Paulista;Inverno;S829;S829;12
351050;Caraguatatuba;Outono;L500;L500;12
351050;Caraguatatuba;Outono;L029;L029;12
354520;Salto;Inverno;N328;N328;12
350810;Buritama;Inverno;O623;O623;12
350760;Bragança Paulista;Verão;N939;N939;12
350760;Bragança Paulista;Verão;N813;N813;12
350760;Bragança Paulista;Verão;P369;P369;12
354500;Salesópolis;Outono;C159;C159;12
350760;Bragança Paulista;Verão;M000;M000;12
350010;Adamantina;Outono;T630;T630;12
350010;Adamantina;Outono;S828;S828;12
353780;Piedade;Verão;K920;K920;12
353890;Pirajuí;Primavera;N288;N288;12
352320;Itararé;Verão;N179;N179;12
350000;Gestão Estadual (SP);Verão;E713;E713;12
353670;Pederneiras;Primavera;K402;K402;12
353890;Pirajuí;Primavera;K359;Apendicite Aguda;12
353290;Nova Europa;Primavera;C26;C26;12
355030;São Paulo;Verão;L219;L219;12
353780;Piedade;Verão;K550;K550;12
354850;Santos;Primavera;I790;I790;12
355700;Votorantim;Verão;F190;F190;12
350000;Gestão Estadual (SP);Inverno;B977;B977;12
350000;Gestão Estadual (SP);Inverno;B954;B954;12
350760;Bragança Paulista;Verão;N359;N359;12
350760;Bragança Paulista;Verão;M318;M318;12
354500;Salesópolis;Inverno;R570;R570;12
353470;Ourinhos;Verão;C19;C19;12
354980;São José do Rio Preto;Verão;R100;R100;12
353890;Pirajuí;Inverno;S060;S060;12
350270;Apiaí;Inverno;J90;J90;12
350270;Apiaí;Inverno;J449;J449;12
354870;São Bernardo do Campo;Verão;N130;N130;12
351500;Embu das Artes;Verão;I501;I501;12
352530;Jaú;Outono;Z527;Z527;12
350270;Apiaí;Outono;K590;K590;12
352430;Jaboticabal;Outono;D649;D649;12
351840;Guaratinguetá;Verão;K703;K703;12
351840;Guaratinguetá;Verão;K625;K625;12
351360;Cunha;Primavera;I200;I200;12
353780;Piedade;Verão;I801;I801;12
353890;Pirajuí;Inverno;I64;Acidente Vascular Cerebral (AVC);12
352530;Jaú;Outono;S727;S727;12
354870;São Bernardo do Campo;Verão;M840;M840;12
352680;Lençóis Paulista;Inverno;O210;O210;12
351050;Caraguatatuba;Outono;F29;F29;12
355030;São Paulo;Verão;K419;K419;12
353070;Mogi Guaçu;Inverno;S680;S680;12
353070;Mogi Guaçu;Inverno;S625;S625;12
355030;São Paulo;Verão;M199;M199;12
352270;Itápolis;Outono;O021;O021;12
352270;Itápolis;Outono;N808;N808;12
350010;Adamantina;Outono;S625;S625;12
352690;Limeira;Primavera;P700;P700;12
354520;Salto;Inverno;R11;R11;12
354990;São José dos Campos;Inverno;H504;H504;12
353900;Pirangi;Inverno;K402;K402;12
355640;Vargem Grande do Sul;Outono;L022;L022;12
355640;Vargem Grande do Sul;Outono;K611;K611;12
353900;Pirangi;Inverno;G20;G20;12
350000;Gestão Estadual (SP);Verão;E161;E161;12
351050;Caraguatatuba;Outono;A480;A480;12
351050;Caraguatatuba;Inverno;T813;T813;12
353880;Piraju;Verão;T509;T509;12
355030;São Paulo;Verão;M238;M238;12
352050;Indaiatuba;Primavera;R102;R102;12
355410;Taubaté;Inverno;N63;N63;12
354520;Salto;Inverno;R072;R072;12
354520;Salto;Inverno;R060;R060;12
354520;Salto;Inverno;O998;O998;12
353430;Orlândia;Inverno;K558;K558;12
353060;Mogi das Cruzes;Inverno;O244;O244;12
350760;Bragança Paulista;Primavera;O429;O429;12
350760;Bragança Paulista;Primavera;N938;N938;12
350760;Bragança Paulista;Primavera;L038;L038;12
353790;Pilar do Sul;Primavera;J181;J181;12
353780;Piedade;Verão;C499;C499;12
355030;São Paulo;Verão;M848;M848;12
355030;São Paulo;Verão;M768;M768;12
355030;São Paulo;Verão;M478;M478;12
353890;Pirajuí;Inverno;F195;F195;12
354870;São Bernardo do Campo;Verão;K938;K938;12
352320;Itararé;Verão;K429;K429;12
355030;São Paulo;Verão;K256;K256;12
355030;São Paulo;Verão;K210;K210;12
355030;São Paulo;Verão;K20;K20;12
352050;Indaiatuba;Primavera;N750;N750;12
352940;Mauá;Inverno;L030;L030;12
352850;Mairiporã;Primavera;S223;S223;12
352050;Indaiatuba;Primavera;M653;M653;12
353900;Pirangi;Inverno;N119;N119;12
351050;Caraguatatuba;Inverno;O85;O85;12
353070;Mogi Guaçu;Inverno;S219;S219;12
354780;Santo André;Primavera;A630;A630;12
351050;Caraguatatuba;Primavera;K30;K30;12
352590;Jundiaí;Primavera;D481;D481;12
353440;Osasco;Inverno;K291;K291;12
355210;Socorro;Verão;F110;F110;12
353790;Pilar do Sul;Primavera;N179;N179;12
352690;Limeira;Primavera;T253;T253;12
352690;Limeira;Primavera;T140;T140;12
350000;Gestão Estadual (SP);Outono;S002;S002;12
355410;Taubaté;Inverno;K359;Apendicite Aguda;12
355410;Taubaté;Inverno;J930;J930;12
355410;Taubaté;Inverno;J450;J450;12
350270;Apiaí;Verão;K409;K409;12
351050;Caraguatatuba;Inverno;O209;O209;12
353440;Osasco;Primavera;O044;O044;12
353470;Ourinhos;Verão;C490;C490;12
354980;São José do Rio Preto;Verão;N62;N62;12
350810;Buritama;Primavera;E145;E145;12
350760;Bragança Paulista;Outono;S626;S626;12
350760;Bragança Paulista;Outono;S621;S621;12
354990;São José dos Campos;Inverno;J353;J353;12
354490;Sales Oliveira;Inverno;O828;O828;12
350760;Bragança Paulista;Outono;R100;R100;12
354990;São José dos Campos;Inverno;J679;J679;12
352900;Marília;Verão;N110;N110;12
353070;Mogi Guaçu;Primavera;S826;S826;12
352800;Macatuba;Verão;A419;Sepse Não Especificada (Infecção Geral);12
352590;Jundiaí;Primavera;J353;J353;12
352590;Jundiaí;Primavera;J352;J352;12
352590;Jundiaí;Primavera;J129;J129;12
355210;Socorro;Primavera;J938;J938;12
352270;Itápolis;Outono;E105;E105;12
353070;Mogi Guaçu;Primavera;S729;S729;12
351360;Cunha;Primavera;L020;L020;12
351360;Cunha;Primavera;I499;I499;12
353350;Novo Horizonte;Verão;T185;T185;12
351050;Caraguatatuba;Primavera;S430;S430;12
354780;Santo André;Outono;P399;P399;12
354780;Santo André;Outono;P282;P282;12
354780;Santo André;Outono;O911;O911;12
353670;Pederneiras;Outono;Z741;Z741;12
350270;Apiaí;Verão;J960;J960;12
353900;Pirangi;Primavera;I509;I509;12
355030;São Paulo;Verão;J34;J34;12
353900;Pirangi;Primavera;L038;L038;12
352050;Indaiatuba;Primavera;L989;L989;12
353070;Mogi Guaçu;Inverno;P051;P051;12
351050;Caraguatatuba;Inverno;K429;K429;12
354880;São Caetano do Sul;Inverno;C343;C343;12
354880;São Caetano do Sul;Inverno;C182;C182;12
354780;Santo André;Outono;O471;O471;12
354780;Santo André;Outono;O470;O470;12
351840;Guaratinguetá;Primavera;O669;O669;12
350810;Buritama;Primavera;N189;N189;12
350810;Buritama;Primavera;K319;K319;12
350760;Bragança Paulista;Outono;K318;K318;12
350760;Bragança Paulista;Outono;K429;K429;12
350760;Bragança Paulista;Outono;L998;L998;12
350760;Bragança Paulista;Outono;M958;M958;12
350760;Bragança Paulista;Outono;N47;N47;12
350760;Bragança Paulista;Outono;S420;S420;12
352320;Itararé;Verão;S669;S669;12
355030;São Paulo;Verão;I828;I828;12
355030;São Paulo;Verão;I719;I719;12
355030;São Paulo;Verão;I701;I701;12
353900;Pirangi;Primavera;N818;N818;12
355030;São Paulo;Verão;I861;I861;12
350270;Apiaí;Verão;S862;S862;12
350270;Apiaí;Verão;S826;S826;12
355220;Sorocaba;Verão;M238;M238;12
352690;Limeira;Verão;A499;A499;12
352600;Junqueirópolis;Inverno;Z302;Z302;12
352600;Junqueirópolis;Inverno;S224;S224;12
350760;Bragança Paulista;Outono;I803;I803;12
354980;São José do Rio Preto;Verão;L728;L728;12
350810;Buritama;Verão;J441;J441;12
355410;Taubaté;Outono;J840;J840;12
354850;Santos;Primavera;N751;N751;12
354780;Santo André;Outono;O140;O140;12
353880;Piraju;Verão;A46;A46;12
353880;Piraju;Primavera;Z302;Z302;12
350220;Angatuba;Verão;D538;D538;12
353880;Piraju;Verão;K409;K409;12
350000;Gestão Estadual (SP);Verão;F430;F430;12
353670;Pederneiras;Verão;H699;H699;12
353070;Mogi Guaçu;Inverno;Q506;Q506;12
352850;Mairiporã;Primavera;R11;R11;12
350010;Adamantina;Verão;G900;G900;12
350010;Adamantina;Verão;J352;J352;12
352270;Itápolis;Inverno;S523;S523;12
354850;Santos;Primavera;N63;N63;12
354850;Santos;Primavera;M960;M960;12
350000;Gestão Estadual (SP);Outono;Q371;Q371;12
353470;Ourinhos;Verão;C506;C506;12
352430;Jaboticabal;Inverno;O141;O141;12
350760;Bragança Paulista;Inverno;M234;M234;12
353880;Piraju;Primavera;O034;O034;12
354780;Santo André;Primavera;C504;C504;12
351500;Embu das Artes;Primavera;T424;T424;12
351500;Embu das Artes;Primavera;S024;S024;12
351050;Caraguatatuba;Inverno;A689;A689;12
355640;Vargem Grande do Sul;Inverno;S722;S722;12
355030;São Paulo;Verão;I495;I495;12
352050;Indaiatuba;Primavera;K630;K630;12
354780;Santo André;Outono;O152;O152;12
352530;Jaú;Outono;M948;M948;12
351040;Capivari;Verão;O618;O618;12
354880;São Caetano do Sul;Inverno;I846;I846;12
354880;São Caetano do Sul;Inverno;I845;I845;12
354780;Santo André;Outono;N368;N368;12
353670;Pederneiras;Verão;D509;D509;12
353670;Pederneiras;Verão;C348;C348;12
350760;Bragança Paulista;Inverno;N44;N44;12
350760;Bragança Paulista;Inverno;N433;N433;12
354520;Salto;Outono;F929;F929;12
353470;Ourinhos;Verão;D500;D500;12
353470;Ourinhos;Verão;D419;D419;12
354520;Salto;Outono;E888;E888;12
354520;Salto;Outono;E161;E161;12
354520;Salto;Outono;E139;E139;12
355210;Socorro;Outono;K928;K928;12
352680;Lençóis Paulista;Inverno;M653;M653;12
352940;Mauá;Verão;D480;D480;12
350220;Angatuba;Primavera;J449;J449;12
352050;Indaiatuba;Primavera;S723;S723;12
355220;Sorocaba;Verão;I802;I802;12
350000;Gestão Estadual (SP);Verão;F45;F45;12
350000;Gestão Estadual (SP);Verão;D355;D355;12
350000;Gestão Estadual (SP);Inverno;O334;O334;12
350010;Adamantina;Outono;M870;M870;12
353780;Piedade;Verão;G400;G400;12
351360;Cunha;Primavera;Z000;Z000;12
354520;Salto;Outono;I270;I270;12
351840;Guaratinguetá;Primavera;M860;M860;12
355410;Taubaté;Outono;L988;L988;12
355410;Taubaté;Inverno;H659;H659;12
350760;Bragança Paulista;Inverno;H335;H335;12
354990;São José dos Campos;Inverno;N489;N489;12
355220;Sorocaba;Verão;O008;O008;12
355030;São Paulo;Verão;H332;H332;12
350320;Araraquara;Inverno;C152;C152;12
355030;São Paulo;Verão;I019;I019;12
352050;Indaiatuba;Primavera;K590;K590;12
350000;Gestão Estadual (SP);Verão;D300;D300;12
350760;Bragança Paulista;Inverno;K593;K593;12
350760;Bragança Paulista;Inverno;L030;L030;12
350000;Gestão Estadual (SP);Outono;S817;S817;12
354990;São José dos Campos;Inverno;N750;N750;12
354400;Rio das Pedras;Primavera;G450;G450;12
353470;Ourinhos;Verão;D688;D688;12
352430;Jaboticabal;Inverno;S526;S526;12
350760;Bragança Paulista;Inverno;E145;E145;12
350760;Bragança Paulista;Inverno;D758;D758;12
350000;Gestão Estadual (SP);Inverno;O642;O642;12
354880;São Caetano do Sul;Inverno;K565;K565;12
354880;São Caetano do Sul;Inverno;K403;K403;12
354880;São Caetano do Sul;Inverno;K220;K220;12
352680;Lençóis Paulista;Outono;K420;K420;12
352050;Indaiatuba;Primavera;I846;I846;12
352050;Indaiatuba;Primavera;I84;I84;12
352050;Indaiatuba;Primavera;J450;J450;12
352050;Indaiatuba;Primavera;J350;J350;12
350010;Adamantina;Verão;K808;K808;12
352270;Itápolis;Inverno;N811;N811;12
353800;Pindamonhangaba;Inverno;C259;C259;12
352800;Macatuba;Primavera;K658;K658;12
354850;Santos;Primavera;G589;G589;12
351360;Cunha;Verão;E105;E105;12
355410;Taubaté;Inverno;D24;D24;12
355410;Taubaté;Inverno;D059;D059;12
352430;Jaboticabal;Outono;S723;S723;12
353060;Mogi das Cruzes;Outono;A91;A91;12
355030;São Paulo;Verão;G301;G301;12
350320;Araraquara;Inverno;G560;G560;12
355220;Sorocaba;Verão;N450;N450;12
350000;Gestão Estadual (SP);Verão;D237;D237;12
355030;São Paulo;Verão;G312;G312;12
352050;Indaiatuba;Primavera;I781;I781;12
353930;Pirassununga;Inverno;O820;O820;12
353930;Pirassununga;Inverno;O418;O418;12
352530;Jaú;Outono;L022;L022;12
353060;Mogi das Cruzes;Outono;A490;A490;12
354980;São José do Rio Preto;Verão;K600;K600;12
353130;Monte Alto;Inverno;J358;J358;12
351840;Guaratinguetá;Primavera;K439;K439;12
354520;Salto;Outono;J960;J960;12
354520;Salto;Outono;J91;J91;12
351840;Guaratinguetá;Primavera;L998;L998;12
351840;Guaratinguetá;Primavera;L031;L031;12
350740;Borborema;Verão;R074;R074;12
352690;Limeira;Verão;D27;D27;12
350220;Angatuba;Outono;Z302;Z302;12
350220;Angatuba;Primavera;I771;I771;12
352720;Lorena;Primavera;R300;R300;12
352050;Indaiatuba;Primavera;S835;S835;12
353880;Piraju;Primavera;K930;K930;12
353070;Mogi Guaçu;Inverno;Z302;Z302;12
351050;Caraguatatuba;Verão;C318;C318;12
354870;São Bernardo do Campo;Verão;K081;K081;12
354870;São Bernardo do Campo;Verão;K050;K050;12
354880;São Caetano do Sul;Inverno;K601;K601;12
355640;Vargem Grande do Sul;Inverno;G958;G958;12
352720;Lorena;Primavera;I269;I269;12
351040;Capivari;Primavera;O249;O249;12
351510;Embu-Guaçu;Outono;R100;R100;12
354780;Santo André;Outono;L981;L981;12
353930;Pirassununga;Outono;G433;G433;12
352050;Indaiatuba;Primavera;G408;G408;12
355220;Sorocaba;Verão;O208;O208;12
351040;Capivari;Primavera;O034;O034;12
351040;Capivari;Primavera;O689;O689;12
350000;Gestão Estadual (SP);Verão;F730;F730;12
350000;Gestão Estadual (SP);Verão;F708;F708;12
351360;Cunha;Verão;K720;K720;12
352940;Mauá;Outono;K590;K590;12
355220;Sorocaba;Inverno;I609;I609;12
351360;Cunha;Verão;O654;O654;12
353430;Orlândia;Inverno;H603;H603;12
353470;Ourinhos;Verão;H920;H920;12
351040;Capivari;Primavera;E148;E148;12
351040;Capivari;Primavera;D539;D539;12
354880;São Caetano do Sul;Inverno;M236;M236;12
351040;Capivari;Primavera;I839;I839;12
355630;Valparaíso;Verão;N111;N111;12
355030;São Paulo;Verão;F24;F24;12
350000;Gestão Estadual (SP);Inverno;O84;O84;12
354880;São Caetano do Sul;Inverno;L989;L989;12
350740;Borborema;Verão;K810;K810;12
354520;Salto;Outono;K610;K610;12
351840;Guaratinguetá;Primavera;K579;K579;12
350840;Cabreúva;Outono;J45;J45;12
350840;Cabreúva;Inverno;N390;Infecção do Trato Urinário;12
350840;Cabreúva;Primavera;J98;J98;12
352600;Junqueirópolis;Outono;O055;O055;12
350740;Borborema;Primavera;J068;J068;12
350740;Borborema;Primavera;T099;T099;12
350000;Gestão Estadual (SP);Outono;S978;S978;12
350220;Angatuba;Outono;T630;T630;12
350220;Angatuba;Outono;R56;R56;12
353880;Piraju;Primavera;K439;K439;12
352050;Indaiatuba;Primavera;T825;T825;12
352320;Itararé;Primavera;S681;S681;12
354780;Santo André;Primavera;E669;E669;12
353930;Pirassununga;Outono;O623;O623;12
353930;Pirassununga;Outono;O48;O48;12
352940;Mauá;Verão;K668;K668;12
352940;Mauá;Verão;K611;K611;12
352940;Mauá;Verão;K420;K420;12
350000;Gestão Estadual (SP);Outono;S971;S971;12
352900;Marília;Verão;O602;O602;12
352900;Marília;Verão;N939;N939;12
354390;Rio Claro;Verão;S621;S621;12
354990;São José dos Campos;Inverno;Q531;Q531;12
